Name,dong
화숙이포차,반송1동
달구마루식당,동삼3동
맥도날드,대연3동
대박통,덕천2동
부산쪽쪽갈비,부전2동
삼진갈비,괘법동
삼성횟집,명지동
디초콜릿커피,대연3동
사계절정식,명지동
김박사갈비,범일2동
향,청학2동
다대포항16번가,다대1동
신전떡볶이,화명1동
본죽앤비빔밥,용호2동
샛별단란주점,괘법동
순남시래기,정관읍
두다트,구포2동
이모쌈밥,동광동
점핑방방키즈카페,엄궁동
몽블랑제,좌3동
삼성웰스토리프리가,온천2동
해송정,기장읍
이닝,남천1동
디오니전통곱창,문현4동
구구노래방,용호3동
카이커피,다대1동
울산고래고기,연산4동
더빅디퍼스타커피,명지동
유메이자까야,사직1동
수궁복집,수민동
커피그리고,장림2동
풍년돼지국밥,주례1동
다온키친,명지1동
24시부산순대,사직3동
손짜장일번지,명장2동
제임스치즈등갈비,부전2동
고봉민김밥,수민동
은하수포장타운,안락1동
스프로와,서3동
물망초,용호1동
얌샘,장안읍
리강왕곱창,구포1동
훈이네고집야식,부전1동
정,온천3동
우리돼지국밥,연산9동
궁,기장읍
물만난활어,학장동
테코커피,초량3동
COFFEEMARIES,반송1동
명가현모병천순대국밥,우2동
무쇠김치삼겹,광안3동
땅스부대찌개,감천1동
경성육개장&부대찌개,연산1동
영빈,반여2동
승승,덕포1동
1인용,광안1동
해운,괘법동
달토끼의떡볶이흡입구역,부전1동
뚱돌,연산4동
블루커피,남천1동
간식타임,우암동
태경수산,온천3동
국제양곱창,부평동
갈미통장,좌1동
촌집돼지국밥2,반여1동
빨간모자,양정1동
하얀오징어,재송1동
온다손칼국수,녹산동
푸른밤수산,양정1동
노랑통닭,수영동
츄로팝,거제1동
신촌연탄갈비,용호2동
제일손칼국수,남부민1동
추가네횟집,일광면
우리집중국전통가정요리,장전1동
골목집,광복동
승승삼겹,화명3동
커피빈,우2동
연경재,중앙동
아쿠마,연산4동
큰손식당,반여2동
엄마손,대연1동
낙동재첩국,명지동
하오왕만두,대연5동
실내포차,온천3동
강동생오리,초량3동
라떼과자점,화명1동
경아네보리밥,만덕3동
모두랑바이츠,광안4동
풍년식당,용호3동
태평양회집,수민동
테마분식당,개금3동
요달의찜닭,장전1동
지예짚불곰장어,일광면
롯데쇼핑롯데시네마서면,전포1동
컴포즈,부전2동
치킨신드롬,사직2동
카페마이쏭,암남동
필노래방단란주점,청룡노포동
바모노스,광복동
경빈노래주점,양정1동
문현곱창,개금1동
수림커피숍,감전동
베스타노래주점,봉래1동
가미,구서1동
라운드피자,신평1동
수정추어탕,연산2동
영실비,부전1동
금호다방,부전1동
태종회집,덕포1동
돼지불백김치찌개,신평2동
쌍둥이집밥,구서1동
좋은차,중앙동
부가원,장안읍
신호영양탕,녹산동
어벤더치커피,수민동
우리동네카페&스토아,온천2동
테루,장전2동
지영이수산,녹산동
상해관,사직2동
목우촌돼지국밥,주례2동
족발쌀롱,부전2동
빅토리,범일2동
연희커피,영선1동
죽이야기,연산6동
강여사한식뷔페,주례1동
동의명가얼큰순대국,괘법동
돼지새끼,남산동
양지커피,장안읍
카페노리,부곡4동
소소린,좌2동
공차,화명3동
애코랜드,우1동
커피포시즌,기장읍
본가,철마면
자담치킨,용호1동
약속다방,모라1동
커피에반하다,전포1동
원조불타는조개구이,다대1동
조방낙지,명지1동
AgCoffee,연산9동
호호양꼬치,문현4동
물고기공방,안락2동
포경선,중1동
술복,대연3동
롤델리,전포1동
까치네,정관읍
카페,명지1동
카페도담,문현3동
스타킹노래주점,충무동
맛찬오리,부곡4동
대아푸드,부암3동
해광식당,녹산동
시골보리밥,하단1동
거창분식,연산8동
닭쟁이피자쟁이,주례2동
똘이양곱창,괴정3동
컴포즈커피,기장읍
술이달다,재송1동
이모포차,괴정3동
은화회집,거제3동
호식이두마리치킨,금곡동
이디야커피,부평동
전주식당,좌1동
고품격커피공장,우2동
지금여기,전포1동
끼리끼리,초읍동
김밥천국,부암3동
순남시래기,사직1동
코나하우스,중2동
대평마을다방,남항동
고품격커피공장,부전2동
히요코,부전2동
정관커피갤러리,정관읍
맛나돼지국밥,동삼1동
숙이비어,개금1동
닭쟁이피자쟁이,남천1동
컴포즈커피,민락동
삿뽀로참치우동집,연산1동
맛있는돼지들,대연4동
밀한섬베이커리,연산9동
비스트로피자,부곡2동
메가엠지씨,온천1동
하삼동커피,용호1동
카페조하,부암1동
닭썸,신평2동
하삼동커피화전,녹산동
셀렉토커피,광안2동
부전산곰장어,부전1동
그루브맨부산,전포2동
파스쿠찌,남항동
만도리,청룡노포동
인얼스커피,범일2동
에그드랍,광복동
하동재첩국,민락동
작살치킨,정관읍
자미당,봉래1동
도로시,정관읍
조개구2만,구포1동
사찌혼마구로,명륜동
카페부엌,수민동
을찌로국물떡볶이,재송2동
이동막걸리,반여2동
위드커피,대저1동
대패가1900,명지1동
은혜집,서대신4동
교촌치킨,서대신1동
하삼동대신,서대신1동
솔잎한식뷔페,녹산동
조방해수분식,범천1동
동백이,명지1동
커플,구포3동
카페,녹산동
매머드커피익스프레스용호동W스퀘어,용호1동
카페,용호2동
칸,개금3동
밥집,남천1동
뚱이숯불돼지갈비,온천1동
예슬이봐,광안3동
오늘술집주다방,대연3동
카페,화명3동
브라더,장림2동
부산북구지역자활센터,만덕2동
배가왕,부전2동
승승,명장1동
도네누동의대,가야1동
뒷고기앤껍데기,녹산동
시야김밥시야떡볶이,부곡3동
마당쇠껍데기와소금구이,감만2동
수밀면전문점,안락1동
번아웃커피,초량2동
나베야,거제3동
목촌돼지국밥,남산동
치킨플러스,모라1동
원빈푸드,연산4동
밀알식당,삼락동
평화커피,범천1동
옥다방,신평1동
페스트치킨앤피자,모라1동
이바구축산,서1동
양우,전포1동
완소서울깍두기,가야1동
사조씨푸드,우2동
양산도집,감전동
브릿지호프,남항동
항아리참숯갈비,정관읍
타요키즈카페,가야2동
메가엠지씨커피,용호1동
어바웃라이프,우1동
카페위,수정1동
러브동동,안락2동
카페브로,서3동
명가숯불갈비,반송1동
멍석포차,온천1동
빙상다방,용호4동
카페,삼락동
녹산뽕잎칼국수,녹산동
마녀족발롯데백화점,부전2동
해리스,부전2동
연산갈비식당,연산1동
텐퍼센트커피,부암1동
오버플로우,우1동
엔드푸전포차,거제3동
돈까스&뚝배기,양정2동
빠리봄,부전1동
스타벅스,하단2동
뼈다귀해장국,반여1동
고귀한쌈,기장읍
소미롭다,덕천1동
포르스2007,송정동
경성횟집,대연4동
블랙홀커피,사직2동
삼풍보쌈,거제1동
깡통커피,부평동
공차,부전2동
새부산식당,명지동
대동반점,개금1동
한국피자헛대신,동대신3동
돈주왕문현곱창,민락동
돈치킨부암,부암3동
도화,중앙동
예담숯불양갈비,좌1동
충무김밥,부곡3동
금강산아구찜,수영동
코리엔탈깻잎칩킨,동대신1동
구야양곱창,남천1동
통영한바다,정관읍
ABC커피,부전1동
하삼동,수영동
커피크루,우2동
타임,수정2동
가마솥돼지국밥전문,덕포2동
생오리탕하우스,화명2동
비라,화명1동
족발촌,동대신2동
이모네돼지국밥,가야1동
오알크루아이오티쇼룸-수수하지만굉장해,우1동
카페베네,부암1동
비와이에프엔비,명지1동
용희네,반송1동
잇또스시,명장1동
더팩토리,장안읍
트리안,다대2동
cafe1205,좌2동
컴포즈커피,용호1동
봉구비어,가야1동
커피점빵,당리동
커피앤와인오브파이어,우2동
힘센낙지,반송2동
하삼동커피구서,구서1동
카페,금곡동
막썰어횟집,용호1동
오닭꼬치,대연3동
하나커피숍,범일2동
노크,부전2동
목수식당,녹산동
엘젤리너스커피,암남동
송이왕아구찜,초장동
시대커피숍,당리동
헤이,하단2동
하삼동커피,학장동
커피랑원두랑,초량3동
응급실국물떡볶이,문현1동
구서칼국수,구서1동
소부당,온천2동
비유커피프로젝트에이,중2동
칼국수앤삼겹살,감전동
가마솥해피락찬,대연5동
요기오면,부암1동
BHC치킨,초읍동
신화짬뽕,안락2동
가가카페,기장읍
뜻밖의,연산3동
CAFE나무,구포3동
터논커피,우2동
커피베이,개금1동
동대문엽기떡볶이,양정1동
빈스메다,광안4동
루트커피로스터리,남산동
카우카우,남항동
바삭이치킨,망미1동
떡볶이와함께라면,장전1동
시랑로커피,구포3동
바다원횟집,가덕도동
infanta,영선1동
우성돈까스,재송1동
신야,범천1동
우삼겹대패삼겹4Spdc,감전동
카페M,부전1동
더웨이닝커피,연산9동
더벤티,용호1동
연화온도,우1동
백세면옥,화명3동
불막열삼열받은삼겹,재송1동
참한과일,당감1동
창녕떡볶이,녹산동
킹프레소초량,초량2동
윤자네집,거제1동
여우플라워,하단2동
오튀김,장림1동
금송갈비탕,좌2동
모티커피,온천1동
프롬블루,수영동
비앤비커피,거제1동
쥬닝카페,남부민2동
호호카페,가야2동
고조사,명지1동
구드미엘,대연3동
치킨히어로즈,아미동
잭스빈커피,광안4동
대발이커피토스트,우1동
벨라빈스커피,연산5동
만수전복굴국밥,구포1동
유기체,전포1동
퓨전익스프레스,괘법동
무비오빠,민락동
카페태리,양정2동
콩나물해장국,감전동
프랭클린커피로스터스,전포1동
망미제과,망미2동
메리트숯불소갈비살,우3동
송프로피자,장림1동
컴포즈커피,대연5동
원조돼지국밥,수민동
둥지커피숍,초량3동
7번가피자,수정2동
다대회집,하단1동
다비움,기장읍
통영수산,기장읍
대성곰장어,양정1동
일성관,덕포1동
하우,일광면
사계절스파게티,장전1동
"땡스,토이",하단2동
처갓집양념치킨,덕천1동
꼬김스,다대1동
초이스커피비어,거제1동
육회이야기,장전3동
어느좋은날,일광면
광동호프,덕천3동
피맥쌀롱,좌1동
비엔나커피하우스,화명3동
에꼴드에뜨왈,전포1동
카페윤,송정동
도날드,동대신3동
하삼동커피,우1동
헌이브레드,광안3동
채선당,명지1동
원조명태,거제3동
오삼낙지포차,대연3동
연화정소주방,온천1동
커피랑떡이랑,문현4동
컴포즈커피,수민동
부부도매횟집,남산동
자연한식뷔페,괴정4동
수복족발,다대1동
새천년식당,감전동
꿈꾸는디저트,거제3동
중국관,연산9동
우성돈까스,구포1동
위더스레스토랑,우2동
그램그램,용호3동
신포차,녹산동
우리농수산,가야2동
다인,망미1동
소담삼겹,덕포1동
컴포즈커피,연지동
컴포즈커피,부곡4동
조조피자,중1동
굽네치킨,범일1동
엘미오,우2동
달달,우1동
미니샤브샤브,온천2동
이랜드파크외식덕천뉴코아,덕천2동
국물이시원해,구서1동
더리프,녹산동
안1981,남천2동
부산영도지역자활센터남항시장고객쉼터,영선1동
까,구서2동
후레쉬킹크랩,부전2동
파크사이드펀앤쿡,대연4동
도미노피자,전포1동
카페Q,부전2동
다인커피,가야2동
토곡팥빙수,연산9동
배스킨라빈스,광안4동
향원식당,좌천동
영도해장국,남항동
대구석쇠불고기와쭈꾸미,정관읍
동일반점,금사동
희망,장림1동
로비커피,명륜동
해리숲,우1동
cafe더담,반송2동
신바람찐빵,화명2동
가마솥영양탕,감전동
어미가,덕천2동
서울커피숍,기장읍
충남반점,장안읍
홍신방,용당동
커피다스림,대청동
해인푸드,주례2동
빨간닭도리탕,대연3동
엔제리너스,정관읍
피엔제이에프엔비,장전2동
달과별,온천1동
야미베어,기장읍
카페,우3동
콩깍지노래방주점,수정2동
왕표보쌈,중1동
위치커피,하단2동
흑화당,광복동
다정정육점식당,구서2동
신송집,당리동
보리포차,전포2동
오복사철음식점,주례1동
나우잇,수영동
거창숯불구이,만덕1동
따삐오베이커리,괴정2동
장안돼지국밥,다대1동
어벤더치고,암남동
나이스치킨,영주1동
대영회도매,가야1동
영순이네집,거제3동
부전국밥,부전1동
사또야,가야2동
동해횟집,동대신1동
카페세잔,명지1동
담,충무동
명인김규흔한과,우2동
동주커피,우2동
달콤,온천1동
소떼농장,기장읍
달봉이포차&식당,좌1동
커피하루,선두구동
오프듀티레코드,전포2동
새마을반점,부암3동
데일리,장림1동
프리퍼드코리아웨이브,중앙동
키세츠,서대신1동
사랑정이,부전2동
더벤티,부전2동
영김밥&생과일쥬스,연산9동
팔공티,연산9동
반여회센터,반여1동
롯데리아,장림1동
갈매기포장마차,사직2동
커피캔두잇,재송1동
유동커피전포대로207,전포1동
누리향,감전동
아메리칸트레일러,부전2동
감자랑커피랑,수정2동
강서밀양돼지국밥,대저1동
젠부,동삼2동
이디야커피,연지동
정가네바른고기,망미1동
1943,장전2동
골든튤립해운대&스위트레스토랑,중1동
비치커피,남천2동
세븐페이스,명지1동
대박식당,남천1동
사까에우동,온천1동
미스터구스비어,개금1동
스타벅스,중앙동
거제횟집,다대1동
벌집삼겹살신평,당리동
굽네치킨,서3동
명품황금오리알,개금2동
타르코페,연지동
가야루2,가락동
컴포즈커피,중1동
카페,망미1동
일차로족발,장림2동
백년왕순대국밥,엄궁동
삼환축산,부곡3동
본대구막창,덕천2동
153구포국수,명륜동
로키오,연산2동
빅포레스트,만덕1동
신성물산,문현4동
꿈에,대연3동
통큰패밀리,대연1동
뉴커피,모라1동
이모도나스,영선2동
내리포차,기장읍
청춘포차,수영동
아빠와소풍,용호1동
굿라이스,반여1동
이노시시,중1동
하영이네튀김집,부평동
이가곰탕,좌1동
컴포즈,장림2동
이태리포차,기장읍
신토불이,재송2동
아빠스시&사시미,동대신1동
우와한,부전2동
스네어커피로스터스,가야1동
더블커피,개금1동
가덕도횟집,중1동
마루통구이,동대신2동
호치킨,양정1동
닭촌,당감1동
하나옛날통닭,당감4동
닭집입니다.,개금3동
충만치킨,안락2동
꾸븐닭,대연4동
다가치통닭,대연5동
단밤치킨회관,괴정1동
땡초통닭,하단1동
데니쉬제과점,전포2동
오마스브레첸,중1동
대붕당,대저2동
옛날통닭노란봉투치킨,수영동
다가치통닭,모라1동
응응스크르,초읍동
아이스크림스토리,개금3동
엔젤아이스크림명지더샵,명지1동
쿨아이스크림할인점,연산4동
쿨아이스크림할인점,연산5동
돈인환영,안락2동
넘버원화로구이,송정동
투썸플레이스,서대신1동
더벤티,명지1동
카페미호,연산9동
오돌수육,청학2동
데일리,전포2동
식탁위한상,전포2동
밥잘하는주인,신평1동
춘향이네먹자백화점,서3동
자담치킨,장림2동
감자꼬끼오숯불치킨,명륜동
스시시안,우2동
고쿠텐,전포1동
무명에프앤비,수영동
양사랑꼬치전문,화명2동
하나옛날통닭,명지2동
동키치킨,연산1동
팔공티,정관읍
"떡볶이참잘하는집,떡참",연산5동
다리집,연산5동
"모락이국수,김밥",연산9동
떡볶이의품격,덕포1동
담다방,사직3동
텐퍼센트커피,대연6동
커피네요,문현2동
레이디,범일2동
산들돼지국밥,구포2동
막썰어횟집,부곡4동
강서의밥상,대저1동
삼초전,명지1동
에프티알펍,연산1동
초가마당,광안4동
어오케이커피,부전1동
라무야,문현2동
베트남쌀국수미스사이공,우1동
우일실비,우1동
상생라멘,우2동
샌디스,남천2동
체리,망미2동
신칼국수,명지1동
부산뒷통구이,대연1동
브라더식당,대저2동
미진축산,명지1동
뚱쓰부대찌개,명지1동
백채김치찌,명지1동
닥치고떡볶이,주례2동
찐이국수김밥,정관읍
아이스크림할인점픽미픽미,구서2동
소문난고기백화점,반여2동
진가왕칼국수,덕포2동
동래밀면자재,대연5동
크레센도,재송1동
수영공원돼지국밥,가야2동
더훈애견호텔,대연3동
에이스치킨,연산4동
맛나손칼국수,명지1동
홍이집명지국제,명지1동
자담면가,명지1동
소풍경,명지1동
커피에반하다,연산9동
다온한우육개장,남천1동
서울한우소머리곰탕,수영동
황금식당,광안1동
아수라발발타,괘법동
캄보디아식당,괘법동
백화제방,기장읍
윤식당,기장읍
스시무라,아미동
스시쿤,당감2동
합체,화명3동
BBQ치킨,구서1동
자기야통닭,구서2동
망고비어,거제1동
무무추,연산5동
미소호프,괘법동
모노스코프,암남동
그라찌에,대연3동
카페,서1동
케라떼커피,명지1동
케익율,연산9동
수유리혼밥왕,대연6동
한국짬뽕,기장읍
제제,전포1동
태성당,초량3동
커핑브레드,장전1동
그대라면,중앙동
승화무한리필,장전2동
맛나찹쌀도너츠,괴정1동
손손도너츠,정관읍
명품달인김밥,화명2동
우리동네중국집,정관읍
피자파는집,개금3동
피자드시우,구포3동
고피자부산장전래미안점,장전2동
튀김순대,남포동
"그집,순두부",대연3동
유쾌한꼼장어,용호1동
양정삼겹쭈꾸미,양정2동
쭈꾸미가,연산2동
용장어,사직2동
아이스마을,개금2동
심통,부전2동
고집센그집갈비탕,충무동
비에스푸드,초량3동
히어로보드게임카페,대연3동
옥탑방두얼간이,대연3동
후니치킨,감전동
이층집[키친],장전1동
왔따네쪽갈비,정관읍
오찌피자,명지1동
짬뽕넘버원,정관읍
자갈치생선가게,동대신3동
고기고,보수동
부산대패,초량3동
엄지아구찜대구탕,장림2동
녹차마른고기,부전1동
경성고기,대연3동
두건쓴형제,화명3동
참숯한우생구이,화명3동
한우명가,괴정1동
푸짐한아구아구,명지2동
마녀포차,광안1동
덕화네,범일1동
치킨이즈백,범일1동
잼잼카롱,장림2동
담락문어일잔,좌1동
맘스터치,연산1동
24시간의신화,연산8동
노이알트,전포2동
웅이네집밥,부전1동
최돼지,남산동
경원해물찜,화명3동
홈카페러브,화명3동
머거카페,하단2동
다대커피폰,다대1동
카페,감천1동
에스플랜스터티카페,장전2동
밤송이커피,주례3동
와이제이커피,학장동
"그집,밥&커피",일광면
엄마가싸준도시락,좌1동
강원감자탕,연산4동
돈이모아,남산동
무쇠김치삼겹,광안2동
고기가좋은날,광안4동
도연갈비,정관읍
남도복국,장전2동
바다,신평2동
바다만찬,감천1동
바비,연산1동
멕시카나,사직3동
신포동,거제2동
낭만장작,정관읍
자연맛집,연산5동
세광양대창,부전2동
송정동핫도그,송정동
뉴욕핫도그앤버거,정관읍
무드인디고디자인,민락동
데이앤데이,정관읍
들국화,초량2동
쿠커피,우2동
노스커피리마스터센텀인텔리움점,우2동
더리터,반여4동
텐퍼센트커피,장전1동
대빵이네,광안1동
카페,좌1동
혼밥귀족,대연5동
그릴&바베큐,정관읍
태안식당,중앙동
한방장수식당,개금3동
래미안가정식식당,온천1동
장터감성,사직3동
집밥한선생,명장1동
부산찌개마을,문현2동
기토식당,문현2동
원더풀꽈배기,반여3동
위치커피,좌1동
청중화요리,우1동
유월의가드니아,재송1동
더찜,수민동
보배호떡,부전2동
최고집호떡,연산1동
옛날과자,구포3동
딜버우동센텀점,우2동
좋은돼지,전포2동
어담,중앙동
크림,부전2동
레드텅센텀점,우2동
키쉬미뇽해운대,중1동
꼴목포차,당감1동
별난만두,연산2동
불스떡볶이,부암3동
삼삼만두,초량2동
미락칼국수,부전1동
서울손칼국수,범천1동
차칸초밥,정관읍
별난만두,범천1동
딱한잔,충무동
라이브양정역4번출구,양정2동
노라이브,대연3동
노라조노래방주점,하단2동
딱한잔,수영동
에피소드노래주점,괘법동
기장월전장어구이·꼼장어,덕천1동
얌샘,만덕3동
궁정통중화요리,망미1동
완선생에이치엠알,망미1동
한방건강식혜,보수동
메가엠지씨커피좌동재래,좌1동
끼도시락,기장읍
놀이터식당,범천1동
곰빙수,괘법동
소미돈까스,명지1동
애니핑거,명지1동
카페,장안읍
짬뽕이야기,재송1동
자금성,재송1동
키친온앤온,기장읍
기장복해녀고고왕새우,기장읍
장수쭈꾸미,범일1동
온센부산수영구점,민락동
피자스톰,중1동
돈카츠&화꾸어금정,서3동
삼첩분식,화명2동
수현사주타로,장전2동
조방떡볶이,범일2동
금숙이네선지국밥,기장읍
텐퍼센트커피동아,동대신3동
커피153,중1동
하삼동,거제3동
마이애미포차,송정동
명칭없음,개금1동
맛깔나는김밥,당리동
마녀족발해운대,우1동
아이스크림스토리남구,문현1동
일차돌,연산5동
평화김해뒷고기,연산5동
카페제니,연지동
에스더블유푸드,개금1동
우리94,사직3동
보은푸드,덕천2동
유미푸드,괴정4동
부산알찜,명지2동
딜,부전2동
세븐페이스,연산5동
갬성포차,초량2동
찰떡패밀리,하단2동
춘하추동,감천1동
아재손만두,녹산동
엄마손국수,거제2동
만두가,정관읍
포장마차,구포2동
썸바로somebaro,남천1동
원조팔도포차,괘법동
착한김밥,명장1동
화이트리에,중앙동
행님족발,부암3동
오삼낙지,대연3동
꾸꾸닭직불구이,화명3동
그리니보울,명지2동
스카이99,중1동
펫낫,중2동
돈돈카츠,장전1동
버거스테이지구서직영점,구서2동
알엔비바,연산1동
호이오,부전2동
부엌예찬,명지1동
양첸반점,정관읍
세븐일레븐,사직3동
우량1,수정2동
마실,범일2동
유두유,전포1동
비네토,광안2동
선데이부산,대연3동
창녕식당,수정2동
주몽,남천1동
치치,부평동
더벤티,부전2동
평양집,덕천2동
럼블,민락동
겐조에프앤디,반여1동
호호짬뽕,만덕3동
빵바라기,안락2동
스칸센,남천2동
10.bros,명륜동
썬더치킨,남산동
홍가네분식,덕천3동
김밥권선생,광안1동
명월,충무동
카페,중앙동
죽1001이야기,덕천2동
크리스피크림,중앙동
옛날통닭,민락동
고릴라브루잉컴퍼니,초량3동
과일&야채,명지1동
1997초원사랑,당감2동
COFFEEZIP,정관읍
카페,기장읍
청사포와봄,중2동
만만식당,안락1동
분이커피,신선동
안집추어탕,광안1동
챠오샤브,명지1동
이이이,기장읍
실버청춘휴게실,수민동
숯불탁탁,동대신3동
미옥이덮밥,좌3동
이그나잇커피로스터스,반여1동
GON,안락2동
닭돌이와삼순이,장전1동
달콤,송정동
푸라닭,다대2동
새천년하이트,괘법동
뉴김밥천국,일광면
옥이식당,망미1동
아영이,괘법동
충무김밥,만덕2동
충무김밥,연산8동
금송돈돼지,괘법동
카페큐브,우2동
코멜리,전포1동
셀렉토커피,남천1동
명가한식뷔페,우암동
삼육구중화요리식당,학장동
이브커피숍,괘법동
쨍하고해뜰날,민락동
윤희네식당,엄궁동
고래섬,하단2동
소우데스,사직1동
카페,대연6동
팔칠,반여1동
금곡수제닭,금곡동
고봉민김밥인,중앙동
라루타,구서2동
바담코다리,수민동
그집뱃살,광안3동
알통떡강정,문현1동
촌국수,가덕도동
빛깔,서대신4동
진가식당,문현1동
오시게,장림2동
왔따네푸드,사직3동
두경네밥상.밀면,명지1동
차려진숯불구이,부암1동
낙동청둥오리숯불구이,주례2동
강촌꽃게찜,명지1동
이경,구서1동
심봉사도로케,명장1동
자담치킨앤호프카페,초읍동
역전할머니맥주,남산동
파스쿠찌,화명2동
바르게살기운동서구협의회,암남동
오리가미스시,대연4동
커피랑쥬시랑,남산동
3베리하우스잼&찬,명장1동
핸즈북스,거제1동
해신초장,일광면
김실력숙성횟집,부전2동
카페,명지2동
여울목,정관읍
콜드플레이,광복동
오늘의커피,대연6동
원조왕할매족발보쌈,다대2동
연우,서대신4동
주인장포차,대연5동
도미노피자,동대신2동
김빱살롱,서2동
오매가매한잔,용호2동
레드빈,망미1동
황제족발&아바이순대,용호2동
동궁,괘법동
또또수산,온천3동
푸짐한홍이네횟집,남산동
에이비씨푸드,부민동
굽티,온천3동
구연또랑국밥,정관읍
오빠야,범천1동
이사칠공오일라운지,중1동
서부커피로스터스,구포2동
씨밀레,서2동
카페,구포1동
1월1일,명륜동
브로스비어,개금3동
미락칼국수&샤브샤브,부전1동
진참치,대청동
이디야커피,구서1동
카페밸리,중앙동
카페,부전1동
효림식당,신평2동
하나케터링,암남동
바다횟집,민락동
우리동네막썰어회집,문현3동
부흥식당,영선2동
강서구여성단체협의회,대저1동
대룡,개금3동
만나명품돼지,충무동
놀이터떡볶이,장전1동
뻑이가는떡볶이,구포2동
거북이동네,부전2동
예담,청룡노포동
김영희강남아구찜,명지1동
헬로우커피,연산9동
지커피코리아,학장동
오늘김해생뒷고기,주례2동
청홍식당,연산4동
카페,당감4동
모던블루커피,전포1동
천하,녹산동
커피소유,명지1동
백두대간,감전동
루찌,화명3동
아티제블랑제리,우2동
카페엘모,거제1동
시리얼:See-Real,문현2동
소망양곱창,광안3동
스토리브릿지,대연3동
충무김밥,광안1동
와룡반점,금사동
이구자양곱창,광복동
빵굽는파파,정관읍
착한식당,반여1동
솔이분식,명륜동
김말자김밥,부전2동
낫개맥주,다대2동
육선,전포2동
자담치킨,민락동
자담치킨,감전동
윈카지노펍,하단2동
차뜨라므,부전2동
탕수육반점,반여2동
찬이네,가야1동
어쭈,부전2동
꼬치황제,우2동
빵굽는손지현까페,전포2동
작은부엌,온천2동
뿌빠노래타운1,부전2동
그자리경양식,청룡노포동
스시애,중앙동
생생도시락,괴정1동
호미곶참가자미,명지2동
골드스테이크&쉬림프,명륜동
삼영보리밥,하단1동
우리집식당,구서2동
세진푸드,대저2동
해누s토스트&커피,괘법동
딜라잇코리아,광안4동
대박포차,괴정3동
카페,광안3동
카페쉘리,좌2동
김재원돈카츠전문점,기장읍
대패가1900다대,장림2동
순천친정집,거제3동
이것이코다리다,녹산동
미도리우동,보수동
콩마을청국장,온천3동
나,남산동
승승,신평1동
단디식당,장전1동
해인전문가,하단2동
눈꽃대패,구포2동
삼굽살,광안3동
동백다방,우1동
대광곱창9호,남포동
BBQ치킨,거제3동
VIP가라오케,남항동
메가커피,명지1동
카페두,안락1동
아도아구찜,거제3동
비어990,문현1동
지트,전포1동
우신에이팩,녹산동
노가리이야기,망미2동
연화리,온천1동
동우막썰어회,서1동
손문갈매기살,명지1동
더블유스퀘어김씨화덕,용호1동
장수통닭,재송2동
신라식당,감만1동
길림성,덕천1동
오키나와키친,장전2동
통큰맘모스치킨,남천1동
맘스푼도시락,온천2동
조조,용호1동
제빵소작,남산동
만나컵스,장전1동
팔미엔,대연3동
인생에프엔비루이팡명지국제,명지1동
멘조,명륜동
덕포꼬리집,대연6동
하동집선지해장국,민락동
야간매점,구포3동
오뎅빠,부곡3동
깡통사거리분식,부평동
진주식당,남항동
하단정,하단2동
구포만화,구포3동
몽실몽실,초읍동
디자인카페헤베엠투,구서2동
정,연산5동
목커피행복신협점,덕천2동
정재커피,연산4동
메가엠지씨커피센텀점,재송1동
마구로노테이블,민락동
calma,구포2동
연커피,가야2동
크크,우1동
잇브레드,안락2동
우리동네168,초량1동
합천식당,서대신3동
감천682,감천1동
가마치통닭,아미동
두리노래마당,남산동
홍주방,부민동
자미당,명륜동
대식가2900,안락1동
푸짐한집,반송2동
구포나루주막,덕천2동
백송푸드,만덕3동
조개야조개야,녹산동
스쿨버거,부곡2동
문화공간인,우3동
진주물회,연산9동
친구7080라이브,부전1동
용두산식당,동광동
아이럽블럭방,재송1동
후마땡,우1동
열두정원,좌2동
클럽하우스1,기장읍
동주대학보건동식당,괴정3동
모델가요주점,온천3동
카페브릿지,광복동
갈매기브루잉,초량3동
이모통닭,서1동
어리브,부곡2동
권가네족발,괴정1동
에이스타일,용호1동
홀리크랩,당감4동
커피한잔,영주1동
막창도둑,대연3동
난비어,광안3동
더리터온천장,온천1동
시그널,우1동
커피콩이랑팥콩,화명1동
이디아부산,명장2동
짱구떡뽀끼,괴정1동
죽사랑,동삼1동
강화당,사직1동
만나꽈배기,대연4동
바른상회,덕포1동
연화리43-6,기장읍
심야부엌,우3동
홍단,가야2동
종로맥가,안락2동
정가옥,당리동
도노텀블,엄궁동
원식당,부평동
만소,동삼1동
에어부산라운지,대저2동
술의온도,민락동
자스민커피,명륜동
세븐커피숍,모라1동
배산아래산방,연산6동
두찜부산,연지동
진짜치킨떡볶이,명지1동
12시집밥&맥주18,모라1동
도노텀블농산물,엄궁동
문스,구서2동
드랍더미트,장전1동
진미통닭,안락1동
가마치,장전1동
구이정,대저1동
소정푸드앤드식당,장안읍
항아리,부평동
열정분식소,대연1동
와!우동,장림2동
롯데리아,연산6동
삼순이포차,괴정1동
희야네포차,괘법동
종일식당,대연5동
계룡식당,서3동
동강한우참숯불구이,부전1동
힐링맛집,민락동
서면꼬마김밥,부전1동
옛맛손칼국수,연산5동
쑤기칼국수,구포1동
자담치킨,안락2동
아이언가이즈,장전2동
플랫노이즈커피,중2동
금메달포차,덕천2동
수영양곱창,우3동
산새봄샘꿈,용호1동
